id,timestamp,periodOfDay,neighborhood,start_latitude,start_longitude,finish_latitude,finish_longitude,currency_code,distance,duration,high_estimate,low_estimate,product_id
60,2017-10-29 16:05:44.763423,afternoon,Nossa Senhora de Nazaré,-5.8323,-35.2054,-5.815939,-35.229249,BRL,3.11,600,13.0,9.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:05:44.763423,afternoon,Nossa Senhora de Nazaré,-5.8323,-35.2054,-5.815939,-35.229249,BRL,3.11,600,15.0,11.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:05:46.660161,afternoon,Lagoa Nova,-5.8323,-35.2054,-5.819743,-35.21292,BRL,2.11,360,10.0,7.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:05:46.660161,afternoon,Lagoa Nova,-5.8323,-35.2054,-5.819743,-35.21292,BRL,2.11,360,12.0,9.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:05:49.473445,afternoon,Mãe Luiza,-5.8323,-35.2054,-5.794771,-35.188619,BRL,5.14,960,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:05:49.473445,afternoon,Mãe Luiza,-5.8323,-35.2054,-5.794771,-35.188619,BRL,5.14,960,21.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:05:51.118537,afternoon,Nova Descoberta,-5.8323,-35.2054,-5.82483,-35.200026,BRL,1.23,240,8.0,6.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:05:51.118537,afternoon,Nova Descoberta,-5.8323,-35.2054,-5.82483,-35.200026,BRL,1.23,240,9.0,6.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:05:52.784614,afternoon,Tirol,-5.8323,-35.2054,-5.791699,-35.197358,BRL,4.88,840,17.0,13.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:05:52.784614,afternoon,Tirol,-5.8323,-35.2054,-5.791699,-35.197358,BRL,4.88,840,21.0,16.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:05:58.390444,afternoon,Petrópolis,-5.8323,-35.2054,-5.782001,-35.195196,BRL,5.0,900,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:05:58.390444,afternoon,Petrópolis,-5.8323,-35.2054,-5.782001,-35.195196,BRL,5.0,900,21.0,16.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:06:00.038289,afternoon,Areia Preta,-5.8323,-35.2054,-5.789477,-35.188454,BRL,5.18,960,19.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:06:00.038289,afternoon,Areia Preta,-5.8323,-35.2054,-5.789477,-35.188454,BRL,5.18,960,22.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:06:02.125828,afternoon,Cidade Nova,-5.8323,-35.2054,-5.834856,-35.242523,BRL,4.83,1080,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:06:02.125828,afternoon,Cidade Nova,-5.8323,-35.2054,-5.834856,-35.242523,BRL,4.83,1080,21.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:06:03.809193,afternoon,Cidade da Esperança,-5.8323,-35.2054,-5.825376,-35.242751,BRL,4.25,900,16.0,12.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:06:03.809193,afternoon,Cidade da Esperança,-5.8323,-35.2054,-5.825376,-35.242751,BRL,4.25,900,19.0,15.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:06:04.915793,afternoon,Felipe Camarão,-5.8323,-35.2054,-5.824374,-35.25007,BRL,5.18,960,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:06:04.915793,afternoon,Felipe Camarão,-5.8323,-35.2054,-5.824374,-35.25007,BRL,5.18,960,22.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
60,2017-10-29 16:06:07.111093,afternoon,Guarapes,-5.8323,-35.2054,-5.84158,-35.274691,BRL,8.66,1440,27.0,21.0,65cb1829-9761-40f8-acc6-92d700fe2924
60,2017-10-29 16:06:07.111093,afternoon,Guarapes,-5.8323,-35.2054,-5.84158,-35.274691,BRL,8.66,1440,32.0,25.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:38.326715,afternoon,Pitimbu,-5.8323,-35.2054,-5.876271,-35.2245,BRL,4.44,600,16.0,12.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:38.326715,afternoon,Pitimbu,-5.8323,-35.2054,-5.876271,-35.2245,BRL,4.44,600,19.0,14.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:39.351977,afternoon,Planalto,-5.8323,-35.2054,-5.858102,-35.251586,BRL,6.5,1080,22.0,17.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:39.351977,afternoon,Planalto,-5.8323,-35.2054,-5.858102,-35.251586,BRL,6.5,1080,26.0,21.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:40.988494,afternoon,Ponta Negra,-5.8323,-35.2054,-5.877522,-35.176073,BRL,4.72,660,17.0,13.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:40.988494,afternoon,Ponta Negra,-5.8323,-35.2054,-5.877522,-35.176073,BRL,4.72,660,20.0,15.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:42.322831,afternoon,Neópolis,-5.8323,-35.2054,-5.870513,-35.208176,BRL,4.14,720,16.0,12.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:42.322831,afternoon,Neópolis,-5.8323,-35.2054,-5.870513,-35.208176,BRL,4.14,720,18.0,14.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:43.758767,afternoon,Capim Macio,-5.8323,-35.2054,-5.862753,-35.195597,BRL,3.17,540,13.0,10.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:43.758767,afternoon,Capim Macio,-5.8323,-35.2054,-5.862753,-35.195597,BRL,3.17,540,15.0,11.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:44.879722,afternoon,Lagoa Azul,-5.8323,-35.2054,-5.734177,-35.253802,BRL,10.78,1800,34.0,27.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:44.879722,afternoon,Lagoa Azul,-5.8323,-35.2054,-5.734177,-35.253802,BRL,10.78,1800,40.0,32.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:46.214615,afternoon,Pajuçara,-5.8323,-35.2054,-5.751781,-35.234665,BRL,9.68,1320,31.0,24.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:46.214615,afternoon,Pajuçara,-5.8323,-35.2054,-5.751781,-35.234665,BRL,9.68,1320,37.0,29.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:47.545991,afternoon,Lagoa Seca,-5.8323,-35.2054,-5.809191,-35.209374,BRL,3.0,540,12.0,9.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:47.545991,afternoon,Lagoa Seca,-5.8323,-35.2054,-5.809191,-35.209374,BRL,3.0,540,14.0,11.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:49.078357,afternoon,Barro Vermelho,-5.8323,-35.2054,-5.800741,-35.211056,BRL,3.65,720,14.0,11.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:49.078357,afternoon,Barro Vermelho,-5.8323,-35.2054,-5.800741,-35.211056,BRL,3.65,720,17.0,13.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:50.414368,afternoon,Candelária,-5.8323,-35.2054,-5.841737,-35.210463,BRL,1.75,360,9.0,7.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:50.414368,afternoon,Candelária,-5.8323,-35.2054,-5.841737,-35.210463,BRL,1.75,360,11.0,8.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:51.742473,afternoon,Praia do Meio,-5.8323,-35.2054,-5.779198,-35.197163,BRL,5.05,1020,19.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:51.742473,afternoon,Praia do Meio,-5.8323,-35.2054,-5.779198,-35.197163,BRL,5.05,1020,22.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:52.971715,afternoon,Rocas,-5.8323,-35.2054,-5.771832,-35.203091,BRL,5.8,1080,20.0,16.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:52.971715,afternoon,Rocas,-5.8323,-35.2054,-5.771832,-35.203091,BRL,5.8,1080,24.0,19.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:54.413180,afternoon,Santos Reis,-5.8323,-35.2054,-5.763226,-35.196786,BRL,6.33,1080,22.0,17.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:54.413180,afternoon,Santos Reis,-5.8323,-35.2054,-5.763226,-35.196786,BRL,6.33,1080,26.0,20.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:55.848168,afternoon,Redinha,-5.8323,-35.2054,-5.742772,-35.205806,BRL,8.59,1500,27.0,21.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:55.848168,afternoon,Redinha,-5.8323,-35.2054,-5.742772,-35.205806,BRL,8.59,1500,32.0,25.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:56.919667,afternoon,Salinas,-5.8323,-35.2054,-5.763117,-35.247973,BRL,8.47,1440,29.0,23.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:56.919667,afternoon,Salinas,-5.8323,-35.2054,-5.763117,-35.247973,BRL,8.47,1440,34.0,27.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:58.107081,afternoon,Igapó,-5.8323,-35.2054,-5.769009,-35.254755,BRL,7.45,1380,27.0,21.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:58.107081,afternoon,Igapó,-5.8323,-35.2054,-5.769009,-35.254755,BRL,7.45,1380,31.0,25.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:07:59.244069,afternoon,Nossa Senhora da Apresentação,-5.8323,-35.2054,-5.763654,-35.282543,BRL,9.28,1380,30.0,24.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:07:59.244069,afternoon,Nossa Senhora da Apresentação,-5.8323,-35.2054,-5.763654,-35.282543,BRL,9.28,1380,36.0,29.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:00.348052,afternoon,Potengi,-5.8323,-35.2054,-5.758634,-35.24701,BRL,8.63,1440,29.0,23.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:00.348052,afternoon,Potengi,-5.8323,-35.2054,-5.758634,-35.24701,BRL,8.63,1440,34.0,27.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:01.682312,afternoon,Ribeira,-5.8323,-35.2054,-5.774943,-35.205578,BRL,5.66,1140,20.0,16.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:01.682312,afternoon,Ribeira,-5.8323,-35.2054,-5.774943,-35.205578,BRL,5.66,1140,24.0,19.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:03.394483,afternoon,Cidade Alta,-5.8323,-35.2054,-5.785291,-35.206464,BRL,5.03,1020,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:03.394483,afternoon,Cidade Alta,-5.8323,-35.2054,-5.785291,-35.206464,BRL,5.03,1020,22.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:05.262747,afternoon,Alecrim,-5.8323,-35.2054,-5.796158,-35.216566,BRL,4.21,900,16.0,12.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:05.262747,afternoon,Alecrim,-5.8323,-35.2054,-5.796158,-35.216566,BRL,4.21,900,19.0,15.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:06.901052,afternoon,Nordeste,-5.8323,-35.2054,-5.796215,-35.245141,BRL,5.56,1200,20.0,16.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:06.901052,afternoon,Nordeste,-5.8323,-35.2054,-5.796215,-35.245141,BRL,5.56,1200,24.0,19.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:08.332470,afternoon,Quintas,-5.8323,-35.2054,-5.79729,-35.226006,BRL,4.58,960,17.0,13.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:08.332470,afternoon,Quintas,-5.8323,-35.2054,-5.79729,-35.226006,BRL,4.58,960,20.0,16.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:09.985727,afternoon,Bom Pastor,-5.8323,-35.2054,-5.813764,-35.240721,BRL,3.75,660,14.0,11.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:09.985727,afternoon,Bom Pastor,-5.8323,-35.2054,-5.813764,-35.240721,BRL,3.75,660,17.0,13.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:11.334905,afternoon,Dix-Sept Rosado,-5.8323,-35.2054,-5.812036,-35.223915,BRL,3.44,660,13.0,10.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:11.334905,afternoon,Dix-Sept Rosado,-5.8323,-35.2054,-5.812036,-35.223915,BRL,3.44,660,15.0,11.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:13.789921,afternoon,Nossa Senhora de Nazaré,-5.8323,-35.2054,-5.815939,-35.229249,BRL,3.11,600,13.0,9.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:13.789921,afternoon,Nossa Senhora de Nazaré,-5.8323,-35.2054,-5.815939,-35.229249,BRL,3.11,600,15.0,11.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:17.875704,afternoon,Lagoa Nova,-5.8323,-35.2054,-5.819743,-35.21292,BRL,2.11,360,10.0,7.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:17.875704,afternoon,Lagoa Nova,-5.8323,-35.2054,-5.819743,-35.21292,BRL,2.11,360,12.0,9.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:21.134487,afternoon,Mãe Luiza,-5.8323,-35.2054,-5.794771,-35.188619,BRL,5.14,960,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:21.134487,afternoon,Mãe Luiza,-5.8323,-35.2054,-5.794771,-35.188619,BRL,5.14,960,21.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:23.901797,afternoon,Nova Descoberta,-5.8323,-35.2054,-5.82483,-35.200026,BRL,1.23,240,8.0,6.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:23.901797,afternoon,Nova Descoberta,-5.8323,-35.2054,-5.82483,-35.200026,BRL,1.23,240,9.0,7.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:27.429838,afternoon,Tirol,-5.8323,-35.2054,-5.791699,-35.197358,BRL,4.88,840,17.0,13.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:27.429838,afternoon,Tirol,-5.8323,-35.2054,-5.791699,-35.197358,BRL,4.88,840,21.0,16.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:30.025049,afternoon,Petrópolis,-5.8323,-35.2054,-5.782001,-35.195196,BRL,5.0,900,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:30.025049,afternoon,Petrópolis,-5.8323,-35.2054,-5.782001,-35.195196,BRL,5.0,900,21.0,16.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:32.604800,afternoon,Areia Preta,-5.8323,-35.2054,-5.789477,-35.188454,BRL,5.18,960,19.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:32.604800,afternoon,Areia Preta,-5.8323,-35.2054,-5.789477,-35.188454,BRL,5.18,960,22.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:34.929737,afternoon,Cidade Nova,-5.8323,-35.2054,-5.834856,-35.242523,BRL,4.83,1080,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:34.929737,afternoon,Cidade Nova,-5.8323,-35.2054,-5.834856,-35.242523,BRL,4.83,1080,21.0,16.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:39.065583,afternoon,Cidade da Esperança,-5.8323,-35.2054,-5.825376,-35.242751,BRL,4.25,900,16.0,12.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:39.065583,afternoon,Cidade da Esperança,-5.8323,-35.2054,-5.825376,-35.242751,BRL,4.25,900,19.0,15.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:40.735583,afternoon,Felipe Camarão,-5.8323,-35.2054,-5.824374,-35.25007,BRL,5.18,960,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:40.735583,afternoon,Felipe Camarão,-5.8323,-35.2054,-5.824374,-35.25007,BRL,5.18,960,22.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
61,2017-10-29 16:08:42.324290,afternoon,Guarapes,-5.8323,-35.2054,-5.84158,-35.274691,BRL,8.66,1440,27.0,21.0,65cb1829-9761-40f8-acc6-92d700fe2924
61,2017-10-29 16:08:42.324290,afternoon,Guarapes,-5.8323,-35.2054,-5.84158,-35.274691,BRL,8.66,1440,32.0,25.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:13.676126,afternoon,Pitimbu,-5.8323,-35.2054,-5.876271,-35.2245,BRL,4.44,600,16.0,12.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:13.676126,afternoon,Pitimbu,-5.8323,-35.2054,-5.876271,-35.2245,BRL,4.44,600,19.0,14.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:14.903618,afternoon,Planalto,-5.8323,-35.2054,-5.858102,-35.251586,BRL,6.5,1080,22.0,17.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:14.903618,afternoon,Planalto,-5.8323,-35.2054,-5.858102,-35.251586,BRL,6.5,1080,26.0,21.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:16.133410,afternoon,Ponta Negra,-5.8323,-35.2054,-5.877522,-35.176073,BRL,4.72,660,16.0,13.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:16.133410,afternoon,Ponta Negra,-5.8323,-35.2054,-5.877522,-35.176073,BRL,4.72,660,19.0,15.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:17.703873,afternoon,Neópolis,-5.8323,-35.2054,-5.870513,-35.208176,BRL,4.14,720,16.0,12.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:17.703873,afternoon,Neópolis,-5.8323,-35.2054,-5.870513,-35.208176,BRL,4.14,720,18.0,14.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:20.357324,afternoon,Capim Macio,-5.8323,-35.2054,-5.862753,-35.195597,BRL,3.17,540,13.0,10.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:20.357324,afternoon,Capim Macio,-5.8323,-35.2054,-5.862753,-35.195597,BRL,3.17,540,15.0,11.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:22.914543,afternoon,Lagoa Azul,-5.8323,-35.2054,-5.734177,-35.253802,BRL,10.78,1800,34.0,27.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:22.914543,afternoon,Lagoa Azul,-5.8323,-35.2054,-5.734177,-35.253802,BRL,10.78,1800,40.0,32.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:24.283427,afternoon,Pajuçara,-5.8323,-35.2054,-5.751781,-35.234665,BRL,9.68,1320,31.0,24.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:24.283427,afternoon,Pajuçara,-5.8323,-35.2054,-5.751781,-35.234665,BRL,9.68,1320,37.0,29.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:26.501590,afternoon,Lagoa Seca,-5.8323,-35.2054,-5.809191,-35.209374,BRL,3.0,540,13.0,9.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:26.501590,afternoon,Lagoa Seca,-5.8323,-35.2054,-5.809191,-35.209374,BRL,3.0,540,15.0,11.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:27.910966,afternoon,Barro Vermelho,-5.8323,-35.2054,-5.800741,-35.211056,BRL,3.68,720,14.0,11.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:27.910966,afternoon,Barro Vermelho,-5.8323,-35.2054,-5.800741,-35.211056,BRL,3.68,720,17.0,13.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:30.302605,afternoon,Candelária,-5.8323,-35.2054,-5.841737,-35.210463,BRL,1.75,360,9.0,7.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:30.302605,afternoon,Candelária,-5.8323,-35.2054,-5.841737,-35.210463,BRL,1.75,360,11.0,8.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:31.924886,afternoon,Praia do Meio,-5.8323,-35.2054,-5.779198,-35.197163,BRL,5.05,960,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:31.924886,afternoon,Praia do Meio,-5.8323,-35.2054,-5.779198,-35.197163,BRL,5.05,960,22.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:33.914104,afternoon,Rocas,-5.8323,-35.2054,-5.771832,-35.203091,BRL,5.8,1080,20.0,16.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:33.914104,afternoon,Rocas,-5.8323,-35.2054,-5.771832,-35.203091,BRL,5.8,1080,24.0,19.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:36.032375,afternoon,Santos Reis,-5.8323,-35.2054,-5.763226,-35.196786,BRL,6.33,1080,22.0,17.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:36.032375,afternoon,Santos Reis,-5.8323,-35.2054,-5.763226,-35.196786,BRL,6.33,1080,26.0,20.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:38.991373,afternoon,Redinha,-5.8323,-35.2054,-5.742772,-35.205806,BRL,8.59,1500,27.0,21.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:38.991373,afternoon,Redinha,-5.8323,-35.2054,-5.742772,-35.205806,BRL,8.59,1500,32.0,25.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:40.142868,afternoon,Salinas,-5.8323,-35.2054,-5.763117,-35.247973,BRL,8.47,1440,29.0,23.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:40.142868,afternoon,Salinas,-5.8323,-35.2054,-5.763117,-35.247973,BRL,8.47,1440,34.0,27.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:41.657990,afternoon,Igapó,-5.8323,-35.2054,-5.769009,-35.254755,BRL,7.45,1380,27.0,21.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:41.657990,afternoon,Igapó,-5.8323,-35.2054,-5.769009,-35.254755,BRL,7.45,1380,31.0,25.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:44.206538,afternoon,Nossa Senhora da Apresentação,-5.8323,-35.2054,-5.763654,-35.282543,BRL,9.28,1380,30.0,24.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:44.206538,afternoon,Nossa Senhora da Apresentação,-5.8323,-35.2054,-5.763654,-35.282543,BRL,9.28,1380,36.0,29.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:47.072966,afternoon,Potengi,-5.8323,-35.2054,-5.758634,-35.24701,BRL,8.63,1440,29.0,23.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:47.072966,afternoon,Potengi,-5.8323,-35.2054,-5.758634,-35.24701,BRL,8.63,1440,34.0,27.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:48.528884,afternoon,Ribeira,-5.8323,-35.2054,-5.774943,-35.205578,BRL,5.66,1140,20.0,16.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:48.528884,afternoon,Ribeira,-5.8323,-35.2054,-5.774943,-35.205578,BRL,5.66,1140,24.0,19.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:50.970614,afternoon,Cidade Alta,-5.8323,-35.2054,-5.785291,-35.206464,BRL,5.03,1020,18.0,14.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:50.970614,afternoon,Cidade Alta,-5.8323,-35.2054,-5.785291,-35.206464,BRL,5.03,1020,22.0,17.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:52.383005,afternoon,Alecrim,-5.8323,-35.2054,-5.796158,-35.216566,BRL,4.21,900,17.0,13.0,65cb1829-9761-40f8-acc6-92d700fe2924
62,2017-10-29 16:10:52.383005,afternoon,Alecrim,-5.8323,-35.2054,-5.796158,-35.216566,BRL,4.21,900,20.0,15.0,bf8f99ca-f5f2-40d4-8ffc-52f1e2b17138
62,2017-10-29 16:10:54.389857,afternoon,Nordeste,-5.8323,-35.2054,-5.796215,-35.245141,BRL,6.44,1200,20.0,16.0,65cb1829-9761-40f8-acc6-92d700fe2924
